step,time_hours,predicted_class,confidence,alternatives,true_class,correct
621,29.950000000000056,19,0.6038658022880554,"[(19, 0.6038658022880554), (8, 0.29291242361068726), (0, 0.07438503950834274)]",0,False
622,30.000000000000064,8,0.624824047088623,"[(8, 0.624824047088623), (0, 0.23022204637527466), (19, 0.0415303036570549)]",0,False
623,30.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",14,False
624,30.05,0,0.554201066493988,"[(0, 0.554201066493988), (8, 0.31450214982032776), (12, 0.11135240644216537)]",14,False
625,30.1,0,0.5900067090988159,"[(0, 0.5900067090988159), (8, 0.35353395342826843), (11, 0.015095237642526627)]",14,False
626,30.15,14,0.9332669973373413,"[(14, 0.9332669973373413), (8, 0.057366445660591125), (19, 0.005222668871283531)]",14,True
627,30.2,14,0.9996178150177002,"[(14, 0.9996178150177002), (8, 0.000183061245479621), (17, 0.0001368273951811716)]",14,True
628,30.25,14,0.9986647367477417,"[(14, 0.9986647367477417), (8, 0.001080155372619629), (11, 0.00012340614921413362)]",14,True
629,30.299999999999997,14,0.9778533577919006,"[(14, 0.9778533577919006), (11, 0.02118596062064171), (4, 0.0009084295597858727)]",14,True
630,30.34999999999999,14,0.9996969699859619,"[(14, 0.9996969699859619), (8, 0.00016502549988217652), (17, 0.00012247689301148057)]",14,True
631,30.399999999999988,14,0.9998557567596436,"[(14, 0.9998557567596436), (5, 8.501249249093235e-05), (4, 5.45537295693066e-05)]",14,True
632,30.449999999999985,14,0.998651921749115,"[(14, 0.998651921749115), (5, 0.0012760002864524722), (8, 2.782918636512477e-05)]",14,True
633,30.499999999999982,14,0.9999133348464966,"[(14, 0.9999133348464966), (8, 3.314416971988976e-05), (13, 2.8609687433345243e-05)]",14,True
634,30.549999999999997,14,0.999977707862854,"[(14, 0.999977707862854), (4, 8.043451998673845e-06), (8, 6.673224561382085e-06)]",14,True
635,30.6,14,0.9999748468399048,"[(14, 0.9999748468399048), (8, 2.449244311719667e-05), (11, 1.7091616655307007e-07)]",14,True
636,30.65000000000001,14,0.9999918937683105,"[(14, 0.9999918937683105), (17, 3.1956185466697207e-06), (8, 2.484784772605053e-06)]",14,True
637,30.700000000000017,14,0.999980092048645,"[(14, 0.999980092048645), (8, 1.6541729564778507e-05), (2, 1.5515296354351449e-06)]",14,True
638,30.750000000000025,14,0.9999396800994873,"[(14, 0.9999396800994873), (11, 4.677160904975608e-05), (4, 1.02065541796037e-05)]",14,True
639,30.800000000000036,14,0.9999117851257324,"[(14, 0.9999117851257324), (17, 4.771729072672315e-05), (8, 3.811119313468225e-05)]",14,True
640,30.85000000000004,14,0.9999890327453613,"[(14, 0.9999890327453613), (11, 3.994271992269205e-06), (4, 3.360263008289621e-06)]",14,True
641,30.90000000000005,14,0.999545156955719,"[(14, 0.999545156955719), (17, 0.0003360716800671071), (8, 8.400277874898165e-05)]",14,True
642,30.950000000000056,14,0.9828981161117554,"[(14, 0.9828981161117554), (19, 0.016874151304364204), (8, 0.0001325686025666073)]",14,True
643,31.000000000000064,17,0.7838384509086609,"[(17, 0.7838384509086609), (14, 0.20426510274410248), (8, 0.010251288302242756)]",14,False
644,31.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",0,True
645,31.05,0,0.55487060546875,"[(0, 0.55487060546875), (8, 0.2921890616416931), (12, 0.1284331977367401)]",0,True
646,31.1,0,0.5491592288017273,"[(0, 0.5491592288017273), (8, 0.4182286560535431), (13, 0.008141742087900639)]",0,True
647,31.15,8,0.6521302461624146,"[(8, 0.6521302461624146), (0, 0.29668235778808594), (20, 0.026705335825681686)]",0,False
648,31.2,8,0.578118622303009,"[(8, 0.578118622303009), (0, 0.36730045080184937), (20, 0.030365271493792534)]",0,False
649,31.25,0,0.6646637320518494,"[(0, 0.6646637320518494), (8, 0.2696358263492584), (20, 0.030735861510038376)]",0,True
650,31.299999999999997,8,0.4415205419063568,"[(8, 0.4415205419063568), (0, 0.2397768646478653), (20, 0.13130679726600647)]",0,False
651,31.34999999999999,8,0.6143129467964172,"[(8, 0.6143129467964172), (0, 0.2338041514158249), (19, 0.044482216238975525)]",0,False
652,31.399999999999988,5,0.9016605615615845,"[(5, 0.9016605615615845), (8, 0.0664137676358223), (0, 0.018555304035544395)]",0,False
653,31.449999999999985,5,0.9187378883361816,"[(5, 0.9187378883361816), (8, 0.027952004224061966), (0, 0.019270027056336403)]",0,False
654,31.499999999999982,8,0.4036967158317566,"[(8, 0.4036967158317566), (0, 0.20586001873016357), (11, 0.15996085107326508)]",0,False
655,31.549999999999997,8,0.9311626553535461,"[(8, 0.9311626553535461), (0, 0.04802170768380165), (13, 0.006141375750303268)]",0,False
656,31.6,8,0.9319489002227783,"[(8, 0.9319489002227783), (20, 0.027015766128897667), (0, 0.026035115122795105)]",0,False
657,31.65000000000001,8,0.7347608804702759,"[(8, 0.7347608804702759), (0, 0.16665098071098328), (12, 0.018222397193312645)]",0,False
658,31.700000000000017,8,0.8373460173606873,"[(8, 0.8373460173606873), (0, 0.09049104154109955), (18, 0.023187758401036263)]",0,False
659,31.750000000000025,0,0.3279397487640381,"[(0, 0.3279397487640381), (20, 0.23363225162029266), (8, 0.22090493142604828)]",0,True
660,31.800000000000036,8,0.6426502466201782,"[(8, 0.6426502466201782), (0, 0.23254556953907013), (18, 0.030346672981977463)]",0,False
661,31.85000000000004,8,0.8952544927597046,"[(8, 0.8952544927597046), (0, 0.04627268761396408), (17, 0.012703240849077702)]",0,False
662,31.90000000000005,8,0.5861530303955078,"[(8, 0.5861530303955078), (20, 0.1426345407962799), (0, 0.13737726211547852)]",0,False
663,31.950000000000056,19,0.6038658022880554,"[(19, 0.6038658022880554), (8, 0.29291242361068726), (0, 0.07438503950834274)]",0,False
664,32.000000000000064,8,0.624824047088623,"[(8, 0.624824047088623), (0, 0.23022204637527466), (19, 0.0415303036570549)]",0,False
665,32.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",16,False
666,32.05,0,0.55487060546875,"[(0, 0.55487060546875), (8, 0.2921890616416931), (12, 0.1284331977367401)]",16,False
667,32.1,0,0.5491592288017273,"[(0, 0.5491592288017273), (8, 0.4182286560535431), (13, 0.008141742087900639)]",16,False
668,32.15,8,0.645452618598938,"[(8, 0.645452618598938), (0, 0.3034341335296631), (20, 0.02511153370141983)]",16,False
669,32.2,8,0.6426185965538025,"[(8, 0.6426185965538025), (0, 0.29162734746932983), (20, 0.03564874827861786)]",16,False
670,32.24999999999999,0,0.5190845727920532,"[(0, 0.5190845727920532), (8, 0.344783216714859), (16, 0.04853302985429764)]",16,False
671,32.29999999999999,16,0.6424338221549988,"[(16, 0.6424338221549988), (8, 0.2102499157190323), (13, 0.059481266885995865)]",16,True
672,32.34999999999999,16,0.9234626293182373,"[(16, 0.9234626293182373), (8, 0.057270947843790054), (19, 0.00996083952486515)]",16,True
673,32.39999999999999,16,0.7280371189117432,"[(16, 0.7280371189117432), (5, 0.2659450173377991), (8, 0.005627065896987915)]",16,True
674,32.44999999999999,16,0.8748394250869751,"[(16, 0.8748394250869751), (5, 0.1231352835893631), (8, 0.0011057349620386958)]",16,True
675,32.499999999999986,16,0.9996272325515747,"[(16, 0.9996272325515747), (8, 0.0002954239898826927), (13, 3.827986438409425e-05)]",16,True
676,32.54999999999999,16,0.9923600554466248,"[(16, 0.9923600554466248), (8, 0.007539785001426935), (19, 3.641039438662119e-05)]",16,True
677,32.6,16,0.9960654377937317,"[(16, 0.9960654377937317), (8, 0.0038634466473013163), (20, 3.568079409888014e-05)]",16,True
678,32.650000000000006,16,0.9995056390762329,"[(16, 0.9995056390762329), (8, 0.0004671977658290416), (12, 6.635964382439852e-06)]",16,True
679,32.70000000000002,16,0.9987475872039795,"[(16, 0.9987475872039795), (8, 0.0012322862166911364), (19, 4.59472448710585e-06)]",16,True
680,32.75000000000002,16,0.9997768998146057,"[(16, 0.9997768998146057), (8, 0.00010578152432572097), (10, 3.919545633834787e-05)]",16,True
681,32.80000000000003,16,0.9986186027526855,"[(16, 0.9986186027526855), (8, 0.0012500809971243143), (10, 4.954517135047354e-05)]",16,True
682,32.85000000000004,16,0.9938099980354309,"[(16, 0.9938099980354309), (8, 0.0060720727778971195), (13, 3.439005377003923e-05)]",16,True
683,32.90000000000005,16,0.998487114906311,"[(16, 0.998487114906311), (8, 0.0013901974307373166), (19, 3.498019577818923e-05)]",16,True
684,32.95000000000005,16,0.9949387311935425,"[(16, 0.9949387311935425), (19, 0.003341923700645566), (8, 0.0015601583290845156)]",16,True
685,33.000000000000064,16,0.9990785121917725,"[(16, 0.9990785121917725), (8, 0.0006961268372833729), (19, 0.00012435046664904803)]",16,True
686,33.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",0,True
687,33.05,0,0.55487060546875,"[(0, 0.55487060546875), (8, 0.2921890616416931), (12, 0.1284331977367401)]",0,True
688,33.1,0,0.5491592288017273,"[(0, 0.5491592288017273), (8, 0.4182286560535431), (13, 0.008141742087900639)]",0,True
689,33.15,8,0.6521302461624146,"[(8, 0.6521302461624146), (0, 0.29668235778808594), (20, 0.026705335825681686)]",0,False
690,33.2,8,0.578118622303009,"[(8, 0.578118622303009), (0, 0.36730045080184937), (20, 0.030365271493792534)]",0,False
691,33.24999999999999,0,0.6646637320518494,"[(0, 0.6646637320518494), (8, 0.2696358263492584), (20, 0.030735861510038376)]",0,True
692,33.29999999999999,8,0.4415205419063568,"[(8, 0.4415205419063568), (0, 0.2397768646478653), (20, 0.13130679726600647)]",0,False
693,33.34999999999999,8,0.6143129467964172,"[(8, 0.6143129467964172), (0, 0.2338041514158249), (19, 0.044482216238975525)]",0,False
694,33.39999999999999,5,0.9016605615615845,"[(5, 0.9016605615615845), (8, 0.0664137676358223), (0, 0.018555304035544395)]",0,False
695,33.44999999999999,5,0.9187378883361816,"[(5, 0.9187378883361816), (8, 0.027952004224061966), (0, 0.019270027056336403)]",0,False
696,33.499999999999986,8,0.4036967158317566,"[(8, 0.4036967158317566), (0, 0.20586001873016357), (11, 0.15996085107326508)]",0,False
697,33.54999999999999,8,0.9311626553535461,"[(8, 0.9311626553535461), (0, 0.04802170768380165), (13, 0.006141375750303268)]",0,False
698,33.6,8,0.9319489002227783,"[(8, 0.9319489002227783), (20, 0.027015766128897667), (0, 0.026035115122795105)]",0,False
699,33.650000000000006,8,0.7347608804702759,"[(8, 0.7347608804702759), (0, 0.16665098071098328), (12, 0.018222397193312645)]",0,False
700,33.70000000000002,8,0.8373460173606873,"[(8, 0.8373460173606873), (0, 0.09049104154109955), (18, 0.023187758401036263)]",0,False
701,33.75000000000002,0,0.3279397487640381,"[(0, 0.3279397487640381), (20, 0.23363225162029266), (8, 0.22090493142604828)]",0,True
702,33.80000000000003,8,0.6426502466201782,"[(8, 0.6426502466201782), (0, 0.23254556953907013), (18, 0.030346672981977463)]",0,False
703,33.85000000000004,8,0.8952544927597046,"[(8, 0.8952544927597046), (0, 0.04627268761396408), (17, 0.012703240849077702)]",0,False
704,33.90000000000005,8,0.5861530303955078,"[(8, 0.5861530303955078), (20, 0.1426345407962799), (0, 0.13737726211547852)]",0,False
705,33.95000000000005,19,0.6038658022880554,"[(19, 0.6038658022880554), (8, 0.29291242361068726), (0, 0.07438503950834274)]",0,False
706,34.000000000000064,8,0.624824047088623,"[(8, 0.624824047088623), (0, 0.23022204637527466), (19, 0.0415303036570549)]",0,False
707,34.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",17,False
708,34.05,0,0.55487060546875,"[(0, 0.55487060546875), (8, 0.2921890616416931), (12, 0.1284331977367401)]",17,False
709,34.1,0,0.5491592288017273,"[(0, 0.5491592288017273), (8, 0.4182286560535431), (13, 0.008141742087900639)]",17,False
710,34.15,8,0.6521599292755127,"[(8, 0.6521599292755127), (0, 0.29669588804244995), (20, 0.026706552132964134)]",17,False
711,34.2,8,0.5781240463256836,"[(8, 0.5781240463256836), (0, 0.36730387806892395), (20, 0.030365556478500366)]",17,False
712,34.24999999999999,0,0.6631249785423279,"[(0, 0.6631249785423279), (8, 0.26901158690452576), (20, 0.029764531180262566)]",17,False
713,34.29999999999999,8,0.4855020344257355,"[(8, 0.4855020344257355), (0, 0.2172379493713379), (13, 0.11081425100564957)]",17,False
714,34.34999999999999,8,0.5953941941261292,"[(8, 0.5953941941261292), (0, 0.24121667444705963), (19, 0.04501006007194519)]",17,False
715,34.39999999999999,5,0.9022616147994995,"[(5, 0.9022616147994995), (8, 0.06475751847028732), (0, 0.01762859709560871)]",17,False
716,34.44999999999999,5,0.9021047353744507,"[(5, 0.9021047353744507), (8, 0.03756297752261162), (0, 0.02039211615920067)]",17,False
717,34.499999999999986,8,0.33417370915412903,"[(8, 0.33417370915412903), (0, 0.22323599457740784), (13, 0.16828517615795135)]",17,False
718,34.54999999999999,8,0.9288861155509949,"[(8, 0.9288861155509949), (0, 0.045433975756168365), (13, 0.006090566515922546)]",17,False
719,34.6,8,0.917227029800415,"[(8, 0.917227029800415), (20, 0.03300798684358597), (0, 0.02304128371179104)]",17,False
720,34.650000000000006,8,0.702892005443573,"[(8, 0.702892005443573), (0, 0.15453054010868073), (17, 0.04740789532661438)]",17,False
721,34.70000000000002,8,0.8566174507141113,"[(8, 0.8566174507141113), (0, 0.06354722380638123), (17, 0.028668472543358803)]",17,False
722,34.75000000000002,17,0.7943175435066223,"[(17, 0.7943175435066223), (20, 0.06456606835126877), (8, 0.05253219231963158)]",17,True
723,34.80000000000003,17,0.7375192046165466,"[(17, 0.7375192046165466), (8, 0.22315271198749542), (0, 0.013986900448799133)]",17,True
724,34.85000000000004,17,0.9863187074661255,"[(17, 0.9863187074661255), (8, 0.01305808499455452), (13, 0.00017789749836083502)]",17,True
725,34.90000000000005,17,0.9806482195854187,"[(17, 0.9806482195854187), (8, 0.013429999351501465), (20, 0.0036763609386980534)]",17,True
726,34.95000000000005,17,0.9916979074478149,"[(17, 0.9916979074478149), (8, 0.005088018253445625), (19, 0.0029071930330246687)]",17,True
727,35.000000000000064,17,0.9843775033950806,"[(17, 0.9843775033950806), (8, 0.011529872193932533), (14, 0.0018125667702406645)]",17,True
728,35.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",0,True
729,35.05,0,0.55487060546875,"[(0, 0.55487060546875), (8, 0.2921890616416931), (12, 0.1284331977367401)]",0,True
730,35.1,0,0.5491592288017273,"[(0, 0.5491592288017273), (8, 0.4182286560535431), (13, 0.008141742087900639)]",0,True
731,35.15,8,0.6521302461624146,"[(8, 0.6521302461624146), (0, 0.29668235778808594), (20, 0.026705335825681686)]",0,False
732,35.2,8,0.578118622303009,"[(8, 0.578118622303009), (0, 0.36730045080184937), (20, 0.030365271493792534)]",0,False
733,35.24999999999999,0,0.6646637320518494,"[(0, 0.6646637320518494), (8, 0.2696358263492584), (20, 0.030735861510038376)]",0,True
734,35.29999999999999,8,0.4415205419063568,"[(8, 0.4415205419063568), (0, 0.2397768646478653), (20, 0.13130679726600647)]",0,False
735,35.34999999999999,8,0.6143129467964172,"[(8, 0.6143129467964172), (0, 0.2338041514158249), (19, 0.044482216238975525)]",0,False
736,35.39999999999999,5,0.9016605615615845,"[(5, 0.9016605615615845), (8, 0.0664137676358223), (0, 0.018555304035544395)]",0,False
737,35.44999999999999,5,0.9187378883361816,"[(5, 0.9187378883361816), (8, 0.027952004224061966), (0, 0.019270027056336403)]",0,False
738,35.499999999999986,8,0.4036967158317566,"[(8, 0.4036967158317566), (0, 0.20586001873016357), (11, 0.15996085107326508)]",0,False
739,35.54999999999999,8,0.9311626553535461,"[(8, 0.9311626553535461), (0, 0.04802170768380165), (13, 0.006141375750303268)]",0,False
740,35.6,8,0.9319489002227783,"[(8, 0.9319489002227783), (20, 0.027015766128897667), (0, 0.026035115122795105)]",0,False
741,35.650000000000006,8,0.7347608804702759,"[(8, 0.7347608804702759), (0, 0.16665098071098328), (12, 0.018222397193312645)]",0,False
742,35.70000000000002,8,0.8373460173606873,"[(8, 0.8373460173606873), (0, 0.09049104154109955), (18, 0.023187758401036263)]",0,False
743,35.75000000000002,0,0.3279397487640381,"[(0, 0.3279397487640381), (20, 0.23363225162029266), (8, 0.22090493142604828)]",0,True
744,35.80000000000003,8,0.6426502466201782,"[(8, 0.6426502466201782), (0, 0.23254556953907013), (18, 0.030346672981977463)]",0,False
745,35.85000000000004,8,0.8952544927597046,"[(8, 0.8952544927597046), (0, 0.04627268761396408), (17, 0.012703240849077702)]",0,False
746,35.90000000000005,8,0.5861530303955078,"[(8, 0.5861530303955078), (20, 0.1426345407962799), (0, 0.13737726211547852)]",0,False
747,35.95000000000005,19,0.6038658022880554,"[(19, 0.6038658022880554), (8, 0.29291242361068726), (0, 0.07438503950834274)]",0,False
748,36.000000000000064,8,0.624824047088623,"[(8, 0.624824047088623), (0, 0.23022204637527466), (19, 0.0415303036570549)]",0,False
749,36.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",18,False
750,36.05,0,0.55487060546875,"[(0, 0.55487060546875), (8, 0.2921890616416931), (12, 0.1284331977367401)]",18,False
751,36.1,0,0.5491592288017273,"[(0, 0.5491592288017273), (8, 0.4182286560535431), (13, 0.008141742087900639)]",18,False
752,36.15,8,0.652150571346283,"[(8, 0.652150571346283), (0, 0.2966916263103485), (20, 0.026706168428063393)]",18,False
753,36.2,8,0.5693551301956177,"[(8, 0.5693551301956177), (0, 0.37393128871917725), (20, 0.031917739659547806)]",18,False
754,36.24999999999999,0,0.6276124715805054,"[(0, 0.6276124715805054), (8, 0.28729549050331116), (18, 0.030409928411245346)]",18,False
755,36.29999999999999,8,0.4983352720737457,"[(8, 0.4983352720737457), (0, 0.2277010977268219), (20, 0.1119944229722023)]",18,False
756,36.34999999999999,8,0.6630346179008484,"[(8, 0.6630346179008484), (0, 0.20430903136730194), (18, 0.03574319928884506)]",18,False
757,36.39999999999999,5,0.5820998549461365,"[(5, 0.5820998549461365), (18, 0.20377492904663086), (8, 0.14646193385124207)]",18,False
758,36.44999999999999,18,0.8347576260566711,"[(18, 0.8347576260566711), (5, 0.11933020502328873), (8, 0.021403884515166283)]",18,True
759,36.49999999999999,18,0.9787542223930359,"[(18, 0.9787542223930359), (12, 0.009470921009778976), (8, 0.005057144444435835)]",18,True
760,36.54999999999999,18,0.9979013204574585,"[(18, 0.9979013204574585), (8, 0.0011312939459457994), (12, 0.000689858163241297)]",18,True
761,36.6,18,0.9996591806411743,"[(18, 0.9996591806411743), (8, 0.0001715375983621925), (12, 7.992217433638871e-05)]",18,True
762,36.650000000000006,18,0.9997254014015198,"[(18, 0.9997254014015198), (12, 0.0002473812783136964), (8, 1.9542176232789643e-05)]",18,True
763,36.70000000000002,18,0.9997819066047668,"[(18, 0.9997819066047668), (12, 0.0001750327937770635), (8, 1.3609790585178416e-05)]",18,True
764,36.75000000000002,18,0.9991775155067444,"[(18, 0.9991775155067444), (12, 0.0008159412536770105), (16, 1.8823943719326053e-06)]",18,True
765,36.80000000000003,18,0.9997602105140686,"[(18, 0.9997602105140686), (12, 0.00023826881079003215), (8, 3.8392411738641385e-07)]",18,True
766,36.85000000000004,18,0.9998928308486938,"[(18, 0.9998928308486938), (12, 0.00010234327055513859), (20, 1.3650954997501685e-06)]",18,True
767,36.90000000000005,18,0.9999130964279175,"[(18, 0.9999130964279175), (12, 8.51674922159873e-05), (8, 7.989254982021521e-07)]",18,True
768,36.95000000000005,18,0.9996637105941772,"[(18, 0.9996637105941772), (12, 0.0003229958820156753), (8, 8.525297744199634e-06)]",18,True
769,37.000000000000064,18,0.999460756778717,"[(18, 0.999460756778717), (12, 0.0005356325418688357), (8, 1.8960967054226785e-06)]",18,True
770,37.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",0,True
771,37.05,0,0.55487060546875,"[(0, 0.55487060546875), (8, 0.2921890616416931), (12, 0.1284331977367401)]",0,True
772,37.1,0,0.5491592288017273,"[(0, 0.5491592288017273), (8, 0.4182286560535431), (13, 0.008141742087900639)]",0,True
773,37.15,8,0.6521302461624146,"[(8, 0.6521302461624146), (0, 0.29668235778808594), (20, 0.026705335825681686)]",0,False
774,37.2,8,0.578118622303009,"[(8, 0.578118622303009), (0, 0.36730045080184937), (20, 0.030365271493792534)]",0,False
775,37.24999999999999,0,0.6646637320518494,"[(0, 0.6646637320518494), (8, 0.2696358263492584), (20, 0.030735861510038376)]",0,True
776,37.29999999999999,8,0.4415205419063568,"[(8, 0.4415205419063568), (0, 0.2397768646478653), (20, 0.13130679726600647)]",0,False
777,37.34999999999999,8,0.6143129467964172,"[(8, 0.6143129467964172), (0, 0.2338041514158249), (19, 0.044482216238975525)]",0,False
778,37.39999999999999,5,0.9016605615615845,"[(5, 0.9016605615615845), (8, 0.0664137676358223), (0, 0.018555304035544395)]",0,False
779,37.44999999999999,5,0.9187378883361816,"[(5, 0.9187378883361816), (8, 0.027952004224061966), (0, 0.019270027056336403)]",0,False
780,37.49999999999999,8,0.4036967158317566,"[(8, 0.4036967158317566), (0, 0.20586001873016357), (11, 0.15996085107326508)]",0,False
781,37.54999999999999,8,0.9311626553535461,"[(8, 0.9311626553535461), (0, 0.04802170768380165), (13, 0.006141375750303268)]",0,False
782,37.6,8,0.9319489002227783,"[(8, 0.9319489002227783), (20, 0.027015766128897667), (0, 0.026035115122795105)]",0,False
783,37.650000000000006,8,0.7347608804702759,"[(8, 0.7347608804702759), (0, 0.16665098071098328), (12, 0.018222397193312645)]",0,False
784,37.70000000000002,8,0.8373460173606873,"[(8, 0.8373460173606873), (0, 0.09049104154109955), (18, 0.023187758401036263)]",0,False
785,37.75000000000002,0,0.3279397487640381,"[(0, 0.3279397487640381), (20, 0.23363225162029266), (8, 0.22090493142604828)]",0,True
786,37.80000000000003,8,0.6426502466201782,"[(8, 0.6426502466201782), (0, 0.23254556953907013), (18, 0.030346672981977463)]",0,False
787,37.85000000000004,8,0.8952544927597046,"[(8, 0.8952544927597046), (0, 0.04627268761396408), (17, 0.012703240849077702)]",0,False
788,37.90000000000005,8,0.5861530303955078,"[(8, 0.5861530303955078), (20, 0.1426345407962799), (0, 0.13737726211547852)]",0,False
789,37.95000000000005,19,0.6038658022880554,"[(19, 0.6038658022880554), (8, 0.29291242361068726), (0, 0.07438503950834274)]",0,False
790,38.000000000000064,8,0.624824047088623,"[(8, 0.624824047088623), (0, 0.23022204637527466), (19, 0.0415303036570549)]",0,False
791,38.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",19,False
792,38.05,19,0.9980741739273071,"[(19, 0.9980741739273071), (8, 0.0013897011522203684), (0, 0.0002630964445415884)]",19,True
793,38.1,19,0.9995597004890442,"[(19, 0.9995597004890442), (8, 0.0003755719808395952), (0, 4.905534296995029e-05)]",19,True
794,38.15,19,0.8681605458259583,"[(19, 0.8681605458259583), (8, 0.11638450622558594), (0, 0.012843741104006767)]",19,True
795,38.2,19,0.9984266757965088,"[(19, 0.9984266757965088), (8, 0.001388588105328381), (0, 0.00012492394307628274)]",19,True
796,38.24999999999999,19,0.9794536232948303,"[(19, 0.9794536232948303), (8, 0.013457871042191982), (0, 0.004643415100872517)]",19,True
797,38.29999999999999,19,0.37484243512153625,"[(19, 0.37484243512153625), (8, 0.3246373236179352), (17, 0.08943673968315125)]",19,True
798,38.34999999999999,19,0.9974974989891052,"[(19, 0.9974974989891052), (8, 0.001907393685542047), (0, 0.0004034253361169249)]",19,True
799,38.39999999999999,19,0.9976795315742493,"[(19, 0.9976795315742493), (5, 0.0022372398525476456), (8, 6.411795766325668e-05)]",19,True
800,38.44999999999999,19,0.6782520413398743,"[(19, 0.6782520413398743), (5, 0.3159025013446808), (8, 0.0029488287400454283)]",19,True
801,38.49999999999999,19,0.9216906428337097,"[(19, 0.9216906428337097), (11, 0.07175775617361069), (8, 0.003445591079071164)]",19,True
802,38.54999999999999,19,0.9991703033447266,"[(19, 0.9991703033447266), (8, 0.0007898356416262686), (0, 1.5216583051369525e-05)]",19,True
803,38.6,19,0.9977303147315979,"[(19, 0.9977303147315979), (8, 0.0021564664784818888), (0, 6.225649849511683e-05)]",19,True
804,38.650000000000006,19,0.9974195957183838,"[(19, 0.9974195957183838), (8, 0.0019385841442272067), (0, 0.0003594854206312448)]",19,True
805,38.70000000000002,19,0.9553990364074707,"[(19, 0.9553990364074707), (8, 0.038034483790397644), (0, 0.0039094118401408195)]",19,True
806,38.75000000000002,0,0.33961451053619385,"[(0, 0.33961451053619385), (8, 0.23087343573570251), (12, 0.1311548352241516)]",19,False
807,38.80000000000003,19,0.8557719588279724,"[(19, 0.8557719588279724), (8, 0.10547143220901489), (0, 0.016783978790044785)]",19,True
808,38.85000000000004,19,0.9964029788970947,"[(19, 0.9964029788970947), (8, 0.0032975159119814634), (13, 8.48987911012955e-05)]",19,True
809,38.90000000000005,20,0.635811984539032,"[(20, 0.635811984539032), (8, 0.14575618505477905), (19, 0.12011031061410904)]",19,False
810,38.95000000000005,8,0.7359575629234314,"[(8, 0.7359575629234314), (0, 0.1258980631828308), (13, 0.032652780413627625)]",19,False
811,39.000000000000064,8,0.7546138763427734,"[(8, 0.7546138763427734), (0, 0.09361104667186737), (19, 0.037142060697078705)]",19,False
812,39.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",0,True
813,39.05,0,0.55487060546875,"[(0, 0.55487060546875), (8, 0.2921890616416931), (12, 0.1284331977367401)]",0,True
814,39.1,0,0.5491592288017273,"[(0, 0.5491592288017273), (8, 0.4182286560535431), (13, 0.008141742087900639)]",0,True
815,39.15,8,0.6521302461624146,"[(8, 0.6521302461624146), (0, 0.29668235778808594), (20, 0.026705335825681686)]",0,False
816,39.2,8,0.578118622303009,"[(8, 0.578118622303009), (0, 0.36730045080184937), (20, 0.030365271493792534)]",0,False
817,39.24999999999999,0,0.6646637320518494,"[(0, 0.6646637320518494), (8, 0.2696358263492584), (20, 0.030735861510038376)]",0,True
818,39.29999999999999,8,0.4415205419063568,"[(8, 0.4415205419063568), (0, 0.2397768646478653), (20, 0.13130679726600647)]",0,False
819,39.34999999999999,8,0.6143129467964172,"[(8, 0.6143129467964172), (0, 0.2338041514158249), (19, 0.044482216238975525)]",0,False
820,39.39999999999999,5,0.9016605615615845,"[(5, 0.9016605615615845), (8, 0.0664137676358223), (0, 0.018555304035544395)]",0,False
821,39.44999999999999,5,0.9187378883361816,"[(5, 0.9187378883361816), (8, 0.027952004224061966), (0, 0.019270027056336403)]",0,False
822,39.49999999999999,8,0.4036967158317566,"[(8, 0.4036967158317566), (0, 0.20586001873016357), (11, 0.15996085107326508)]",0,False
823,39.54999999999999,8,0.9311626553535461,"[(8, 0.9311626553535461), (0, 0.04802170768380165), (13, 0.006141375750303268)]",0,False
824,39.6,8,0.9319489002227783,"[(8, 0.9319489002227783), (20, 0.027015766128897667), (0, 0.026035115122795105)]",0,False
825,39.650000000000006,8,0.7347608804702759,"[(8, 0.7347608804702759), (0, 0.16665098071098328), (12, 0.018222397193312645)]",0,False
826,39.70000000000002,8,0.8373460173606873,"[(8, 0.8373460173606873), (0, 0.09049104154109955), (18, 0.023187758401036263)]",0,False
827,39.75000000000002,0,0.3279397487640381,"[(0, 0.3279397487640381), (20, 0.23363225162029266), (8, 0.22090493142604828)]",0,True
